"Id","letter_no_in_edition","sender_id","sender_inferred","sender_uncertain","recipient_id","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","Source","source_loc_inferred","source_loc_uncertain","Target","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_924","924 [CWE] // 924 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","924 From Guillaume Budé Paris, 6 March [1519] [CWE]","1519","1519-03-06","0","1519","1519-03-06","1","0","0","paris_FR_gid_2988507","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_929","929 [CWE] // 929 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","929 From Guillaume Budé Paris, 19 March [1519] [CWE]","1519","1519-03-19","0","1519","1519-03-19","1","0","0","paris_FR_gid_2988507","0","0","mechelen_BE_gid_2791537","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_987","987 [CWE] // 987 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","987 From Guillaume Budé Paris, 10 June [1519] [CWE]","1519","1519-06-10","0","1519","1519-06-10","1","0","0","paris_FR_gid_2988507","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_992","992 [CWE] // 992 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","992 From Guillaume Budé Paris, 30 June [1519] [CWE]","1519","1519-06-30","0","1519","1519-06-30","1","0","0","paris_FR_gid_2988507","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"era_cwealien_583","9 [Gueudet] // 9 [Delaruelle] // 583 [CWE]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","0f7bc43b-c60d-4261-a19a-e1e559dc8873","0","0","9 A Cuthbert Tunstall, Paris, 19 mai [1517].","1517","1517-05-19","0","1517","1517-05-19","1","0","0","paris_FR_gid_2988507","0","0","antwerpen_BE_gid_2803138","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_0_3","0-3 [Gueudet]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","95a7c0a6-f582-4b68-b2d5-6fe4f238fb08","0","0","*0-3 Au Pape Jules II, Rome, 1er mai 1505.","1505","1505-05-01","0","1505","1505-05-01","0","0","0","rome_IT_gid_3169070","0","0","rome_IT_gid_3169070","1","0","latin","dedicatory letter","letter_1_to_1"
"gbudé_gueudet_1","1 [Gueudet] // 1 [Delaruelle] // 26 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","0","0","*1 A Jean Lascaris, Paris, 14 mars [1510]. Lettre grecque","1510","1510-03-14","0","1510","1510-03-14","1","0","0","paris_FR_gid_2988507","0","0","milano_IT_gid_3173435","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_10","10 [Gueudet] // 10 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","323b3987-6b7c-4bbd-853b-abe1dd1f85dd","0","0","10 A Thomas Linacre, Paris, 10 juillet [1517].","1517","1517-07-10","0","1517","1517-07-10","1","0","0","paris_FR_gid_2988507","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_100","100 [Gueudet] // 100 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","0","0","100 A Jean Dobneck, dit Cochlaeus, Dijon, 9 juin 1521.","1521","1521-06-09","0","1521","1521-06-09","0","0","0","dijon_FR_gid_3021372","0","0","frankfurt_am_main_DE_gid_2925533","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_102","102 [Gueudet] // 102 [Delaruelle] // 30 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","0","0","102 A J. Lascaris, Dijon, 12 juin 1521. Lettre grecque.","1521","1521-06-12","0","1521","1521-06-12","0","0","0","dijon_FR_gid_3021372","0","0","unknown_location_in_italy_IT_gid_unknown","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_103","103 [Gueudet] // 103 [Delaruelle] // 10 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","103 A G. de Brie, Dijon, 18 juin 1521. Lettre grecque.","1521","1521-06-18","0","1521","1521-06-18","0","0","0","dijon_FR_gid_3021372","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_104","104 [Gueudet] // 104 [Delaruelle] // 11 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","104 A G. de Brie, Dijon, 19 juin 1521. Lettre grecque.","1521","1521-06-19","0","1521","1521-06-19","0","0","0","dijon_FR_gid_3021372","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_107","107 [Gueudet] // 107 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a5f0ec00-9ab8-4195-99fa-3bdeb77e082c","0","0","107 A L. Ruzé, Nuits en Bourgogne, 1er juillet [1521].","1521","1521-07-01","0","1521","1521-07-01","1","0","0","nuits_saint_georges_FR_gid_2989837","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_115","115 [Gueudet] // 115 [Delaruelle] // 12 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","115 A G. de Brie, Troyes, 2 septembre [1521].","1521","1521-09-02","0","1521","1521-09-02","1","0","0","troyes_FR_gid_2971549","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_116","116 [Gueudet] // 116 [Delaruelle] // 31 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","0","0","116 A J. Lascaris, Troyes, 9 septembre [1521]. Lettre grecque.","1521","1521-09-09","0","1521","1521-09-09","1","0","0","troyes_FR_gid_2971549","0","0","unknown_location_in_italy_IT_gid_unknown","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_117","117 [Gueudet] // 117 [Delaruelle] // 32 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","1","1","117 A Philetaire, Troyes, 14 septembre [1521]. Lettre grecque. [probablement Lascaris, selon Lavoie]","1521","1521-09-14","0","1521","1521-09-14","1","0","0","troyes_FR_gid_2971549","0","0","unknown_location_in_italy_IT_gid_unknown","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_118","118 [Gueudet] // 118 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","10f58e5e-e43a-405e-901a-3633cbf82bc9","0","0","118 A F. Deloynes, près de Reims, 12 septembre [1521].","1521","1521-09-12","0","1521","1521-09-12","1","0","0","reims_FR_gid_2984114","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_12","12 [Gueudet] // 12 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fca3ef2d-681d-49ff-b700-1929e91f81a1","0","0","*12 A Thomas Lupset, Paris, 31 juillet [1517].","1517","1517-07-31","0","1517","1517-07-31","1","0","0","paris_FR_gid_2988507","0","0","london_GB_gid_2643743","1","0","latin","prefatory letter","letter_1_to_1"
"gbudé_gueudet_132","132 [Gueudet] // 132 [Delaruelle] // 13 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","132 A G. de Brie, s.l., 13 février [1522].","1522","1522-02-13","0","1522","1522-02-13","1","0","0","unknown_location_in_france_FR_gid_unknown","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_143","143 [Gueudet] // 143 [Delaruelle] // 33 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","0","0","143 A J. Lascaris, Saint-Germain, 5 mai [1523]. Lettre grecque.","1523","1523-05-05","0","1523","1523-05-05","1","0","0","saint_germain_en_laye_FR_gid_2979783","0","0","unknown_location_in_italy_IT_gid_unknown","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_146_1","146-1 [Gueudet] // 141 [Delaruelle] // 68 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","08bc2797-a901-4407-8c0d-e39b72becf3f","0","0","146-1 A Rabelais, Paris, 27 janvier [1524]. Lettre grecque.","1524","1524-01-27","0","1524","1524-01-27","1","0","0","paris_FR_gid_2988507","0","0","fontenay_le_comte_FR_gid_3017921","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_149","149 [Gueudet] // 149 [Delaruelle] // 14 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","149 A G. de Brie, Avignon, 12 septembre [1524]. Lettre grecque.","1524","1524-09-12","0","1524","1524-09-12","1","0","0","avignon_FR_gid_3035681","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_150","150 [Gueudet] // 150 [Delaruelle] // 35 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","0","0","150 A J. Lascaris, Lyon, 14 octobre [1524]. Lettre grecque.","1524","1524-10-14","0","1524","1524-10-14","1","0","0","lyon_FR_gid_2996944","0","0","unknown_location_in_italy_IT_gid_unknown","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_153","153 [Gueudet] // 153 [Delaruelle] // 88 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","47a073b9-cc8e-4ec4-9ab0-b9ba289db498","0","0","153 A J. Toussain, Lyon, 16 novembre [1524]. Lettre grecque.","1524","1524-11-16","0","1524","1524-11-16","1","0","0","lyon_FR_gid_2996944","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_159_1","159-1 [Gueudet] // 89 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","47a073b9-cc8e-4ec4-9ab0-b9ba289db498","0","0","*159-1 A J. Toussain, s.l., 1er avril 1526. Lettre grecque.","1526","1526-04-01","0","1526","1526-04-01","0","0","0","unknown_location_in_france_FR_gid_unknown","0","1","paris_FR_gid_2988507","1","0","greek","dedicatory letter","letter_1_to_1"
"gbudé_gueudet_16","16 [Gueudet] // 16 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","0","0","16 A Richard Pace, Paris, 27 avril 1518.","1518","1518-04-27","0","1518","1518-04-27","0","0","0","paris_FR_gid_2988507","0","0","unknown_location_XX_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_160_1","160-1 [Gueudet] // 166 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","f9e11bac-0cae-4e9e-acb8-6b67480b2ad6","0","0","160-1 A Georges d'Armagnac, Paris, 23 juin [1527 ou 1528].","1527","1527-06-23","1","1528","1528-06-23","1","0","0","paris_FR_gid_2988507","0","0","rodez_FR_gid_2983154","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_160_2","160-2 [Gueudet] // 167 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","f9e11bac-0cae-4e9e-acb8-6b67480b2ad6","0","0","160-2 A G. d'Armagnac, Paris, 1er juillet [1527 ou 1528].","1527","1527-07-01","1","1528","1528-07-01","1","0","0","paris_FR_gid_2988507","0","0","rodez_FR_gid_2983154","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_161","161 [Gueudet] // 161 [Delaruelle] // 156 [Rogers]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","161 A Th. More, Paris, 1er septembre [1527].","1527","1527-09-01","0","1527","1527-09-01","1","0","0","paris_FR_gid_2988507","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_162","162 [Gueudet] // 162 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","96a63010-6201-4f01-a82f-e6108cb30f08","0","0","162 A J. Sadolet, Paris, 21 décembre [1527].","1527","1527-12-21","0","1527","1527-12-21","1","0","0","paris_FR_gid_2988507","0","0","carpentras_FR_gid_3028542","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_163","163 [Gueudet] // 163 [Delaruelle] // 37 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","0","0","163 A J. Lascaris, 1er août 1528. Lettre grecque.","1528","1528-08-01","0","1528","1528-08-01","0","0","0","unknown_location_in_france_FR_gid_unknown","0","0","unknown_location_in_france_FR_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_168","168 [Gueudet] // 168 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","5375f20d-1943-4735-b423-abf59baadfaa","0","0","168 A N. Bérault, s.l., 11 novembre [?].","NULL","NULL","1","NULL","NULL","1","0","1","unknown_location_in_france_FR_gid_unknown","0","0","unknown_location_XX_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_17","17 [Gueudet] // 17 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","0","0","17 A Pace, Paris, 1°' août [1518]","1518","1518-08-01","0","1518","1518-08-01","1","0","0","paris_FR_gid_2988507","0","0","unknown_location_XX_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_172","172 [Gueudet] // 172 [Delaruelle] // 154 [Rogers]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","172 A Th. More, Paris, 25 juin [?].","1527","1527-06-25","0","1527","1527-06-25","1","0","1","paris_FR_gid_2988507","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_172_1","172-1 [Gueudet] // 90 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","702846d2-4b22-4fc3-90f2-ae30d88d23c5","0","0","*172-1 A François Ier, Paris, [avant septembre 1529]. Lettre grecque.","1529","1529-01-01","1","1529","1529-08-31","1","0","0","paris_FR_gid_2988507","0","0","unknown_location_in_france_FR_gid_unknown","1","0","greek","prefatory letter","letter_1_to_1"
"gbudé_gueudet_172_3","172-3 [Gueudet] // 164 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","0","0","172-3 A A. Alciat, Paris, 24 septembre [1529].","1529","1529-09-24","0","1529","1529-09-24","1","0","0","paris_FR_gid_2988507","0","0","bourges_FR_gid_3031005","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_172_5","172-5 [Gueudet]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","0","0","*172-5 A A. Alciat, Paris, 21 juin [1530].","1530","1530-06-21","0","1530","1530-06-21","1","0","0","paris_FR_gid_2988507","0","0","bourges_FR_gid_3031005","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_172_7","172-7 [Gueudet]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","96b34928-b9ad-4622-a9e5-2bc06a5895ef","0","0","*172-7 A Guillaume Cop, s.l.n.d. [avant le 2 décembre 1532].","1512","1512-01-01","1","1532","1532-12-01","1","0","0","unknown_location_in_france_FR_gid_unknown","0","1","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_173_1","173-1 [Gueudet]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","702846d2-4b22-4fc3-90f2-ae30d88d23c5","0","0","*173-1 A François 1er, le roi très chrétien, Paris, [avant le 5 mars] 1535 n.s.","1535","1535-01-01","1","1535","1535-03-04","1","0","0","paris_FR_gid_2988507","0","0","unknown_location_in_france_FR_gid_unknown","1","0","latin","prefatory letter","letter_1_to_1"
"gbudé_gueudet_175_2","175-2 [Gueudet]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","b38af319-02eb-4159-8579-4e864c755667","0","0","*175-2 A Guy Morillon, Paris, 8 janvier [1540].","1540","1540-01-08","0","1540","1540-01-08","1","0","0","paris_FR_gid_2988507","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_18","18 [Gueudet] // 18 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","0","0","18 A R. Pace, Paris, 16 août [1518].","1518","1518-08-16","0","1518","1518-08-16","1","0","0","paris_FR_gid_2988507","0","0","unknown_location_XX_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_19","19 [Gueudet] // 19 [Delaruelle] // 66 [Rogers]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","19 A Thomas More, Paris, 9 septembre 1518.","1518","1518-09-09","0","1518","1518-09-09","0","0","0","paris_FR_gid_2988507","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_2","2 [Gueudet] // 2 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","5375f20d-1943-4735-b423-abf59baadfaa","0","0","2 A Nicole Bérault, Paris, 25 mars 1511 n.s.","1511","1511-03-25","0","1511","1511-03-25","0","0","0","paris_FR_gid_2988507","0","0","orléans_FR_gid_2989317","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_20","20 [Gueudet] // 20 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","323b3987-6b7c-4bbd-853b-abe1dd1f85dd","0","0","20 A Th. Linacre, Paris, 9 septembre [1518].","1518","1518-09-09","0","1518","1518-09-09","1","0","0","paris_FR_gid_2988507","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_20_1","20-1 [Gueudet] // 48 [Delaruelle] // 39 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","ab74d6de-13e3-4b8b-909a-b9471a2d75f3","0","0","20-1 A Christophe de Longueil, Paris, 15 octobre [1518]. Lettre grecque.","1518","1518-10-15","0","1518","1518-10-15","1","0","0","unknown_location_in_france_FR_gid_unknown","0","0","leuven_BE_gid_2792482","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_22_1","22-1 [Gueudet] // 49 [Delaruelle] // 16 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","ce2e340e-9f50-4bd1-95e0-4ab14eaa0d09","0","0","22-1 A Richard Croke, Paris, 3 novembre [1518]. Lettre grecque [1518 ou 1519 selon Lavoie].","1518","1518-11-03","0","1518","1518-11-03","1","0","0","paris_FR_gid_2988507","0","0","cambridge_GB_gid_2653941","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_23","23 [Gueudet] // 23 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","0","0","23 A R. Pace, Paris, 5 novembre [1518].","1518","1518-11-05","0","1518","1518-11-05","1","0","0","paris_FR_gid_2988507","0","0","unknown_location_XX_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_24","24 [Gueudet] // 24 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","0","0","24 A Battista Egnazio, Paris, 27 novembre 1518.","1518","1518-11-27","0","1518","1518-11-27","0","0","0","paris_FR_gid_2988507","0","0","venice_IT_gid_3164603","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_24_1","24-1 [Gueudet]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","702846d2-4b22-4fc3-90f2-ae30d88d23c5","0","0","*24-1 A François 1er, s.l.n.d. [c. fin 1518-début 1519].","1518","1518-11-01","1","1519","1519-01-31","1","0","0","unknown_location_in_france_FR_gid_unknown","0","1","unknown_location_in_france_FR_gid_unknown","1","0","latin","dedicatory letter","letter_1_to_1"
"gbudé_gueudet_30","30 [Gueudet] // 30 [Delaruelle] // 1 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","30 A Germain de Brie, Montpellier, 3 mai 1519. Lettre grecque.","1519","1519-05-03","0","1519","1519-05-03","0","0","0","montpellier_FR_gid_2992166","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_36","36 [Gueudet] // 36 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fca3ef2d-681d-49ff-b700-1929e91f81a1","0","0","*36 A Th. Lupset, s.l.n.d. [au plus tard juin 1519].","1519","1519-01-01","1","1519","1519-06-30","1","0","0","unknown_location_in_france_FR_gid_unknown","0","0","unknown_location_XX_gid_unknown","1","0","latin","prefatory letter","letter_1_to_1"
"gbudé_gueudet_38","38 [Gueudet] // 38 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","968b6cc9-aee2-446a-a3e1-665fb91f4aab","0","0","38 A Claude Chansonnette, dit Cantiuncula, Paris, 17 juillet [1519].","1519","1519-07-17","0","1519","1519-07-17","1","0","0","paris_FR_gid_2988507","0","0","basel_CH_gid_2661604","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_39","39 [Gueudet] // 39 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","0","0","*39 A Ulrich Zasius, Paris, 25 juillet 1519.","1519","1519-07-25","0","1519","1519-07-25","0","0","0","paris_FR_gid_2988507","0","0","freiburg_DE_gid_2925177","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_3_1","3-1 [Gueudet] // 34 [Delaruelle] // 27 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","0","0","3-1 A J. Lascaris, Paris, 10 juin [1516]. Lettre grecque.","1516","1516-06-10","0","1516","1516-06-10","1","0","0","paris_FR_gid_2988507","0","0","unknown_location_in_france_FR_gid_unknown","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_40","40 [Gueudet] // 40 [Delaruelle] // 80 [Rogers]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","40 A Th. More, Paris, 12 août 1519.","1519","1519-08-12","0","1519","1519-08-12","0","0","0","paris_FR_gid_2988507","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_41","41 [Gueudet] // 41 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","3b4c81b2-e0d5-4b14-868d-dfc3b629558b","0","0","41 A Pierre Bembo, Paris, 16 août 1519.","1519","1519-08-16","0","1519","1519-08-16","0","0","0","paris_FR_gid_2988507","0","0","rome_IT_gid_3169070","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_42","42 [Gueudet] // 42 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","96a63010-6201-4f01-a82f-e6108cb30f08","0","0","42 A Jacques Sadolet, Paris, 17 août [1519].","1519","1519-08-17","0","1519","1519-08-17","1","0","0","paris_FR_gid_2988507","0","0","rome_IT_gid_3169070","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_43","43 [Gueudet] // 43 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","0","0","43 A Louis Vivès, Paris, 19 août 1519.","1519","1519-08-19","0","1519","1519-08-19","0","0","0","paris_FR_gid_2988507","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_46","46 [Gueudet] // 46 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","10f58e5e-e43a-405e-901a-3633cbf82bc9","0","0","46 A François Deloynes, Marly, 29 septembre [1519].","1519","1519-09-29","0","1519","1519-09-29","1","0","0","marly_la_ville_FR_gid_2995653","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_51","51 [Gueudet] // 51 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","0","0","51 A L. Vivès, Marly, 2 janvier 1520 n.s.","1520","1520-01-02","0","1520","1520-01-02","0","0","0","marly_la_ville_FR_gid_2995653","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_52","52 [Gueudet] // 52 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","0","0","52 A L. Vivès, Paris, 2 février 1520 n.s.","1520","1520-02-02","0","1520","1520-02-02","0","0","0","paris_FR_gid_2988507","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_55","55 [Gueudet] // 55 [Delaruelle] // 40 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","ab74d6de-13e3-4b8b-909a-b9471a2d75f3","0","0","55 A Ch. de Longueil, Marly, 22 et 26 février [1520]. Lettre grecque [21 et 25 février selon Lavoie].","1520","1520-02-22","1","1520","1520-02-26","1","0","0","marly_la_ville_FR_gid_2995653","0","0","venice_IT_gid_3164603","1","0","latin","familiar letter","letter_1_to_1"
